timestamp,device_id,device_name,vibration,temperature,current,pressure,flow_rate
2026-03-30 03:20:00,pump-01,ポンプA-01,3.26,47.13,8.3,1.96,15.08
2026-03-30 03:30:00,pump-01,ポンプA-01,2.82,44.87,7.77,2.09,15.83
2026-03-30 03:40:00,pump-01,ポンプA-01,2.8,42.53,8.96,1.96,14.67
2026-03-30 03:50:00,pump-01,ポンプA-01,2.96,43.17,8.74,1.87,14.41
2026-03-30 04:00:00,pump-01,ポンプA-01,2.64,45.25,7.59,2.21,14.81
2026-03-30 04:10:00,pump-01,ポンプA-01,2.37,43.41,8.8,2.13,15.08
2026-03-30 04:20:00,pump-01,ポンプA-01,3.03,42.7,9.24,2.06,15.16
2026-03-30 04:30:00,pump-01,ポンプA-01,3.01,45.8,8.1,2.09,15.4
2026-03-30 04:40:00,pump-01,ポンプA-01,2.97,44.59,7.42,1.83,15.27
2026-03-30 04:50:00,pump-01,ポンプA-01,3.27,46.61,7.83,2.23,15.5
2026-03-30 05:00:00,pump-01,ポンプA-01,2.83,45.24,7.65,1.94,15.27
2026-03-30 05:10:00,pump-01,ポンプA-01,3.02,47.61,7.76,1.99,14.43
2026-03-30 05:20:00,pump-01,ポンプA-01,3.46,45.4,8.5,1.99,14.56
2026-03-30 05:30:00,pump-01,ポンプA-01,3.36,45.26,8.62,2.06,14.57
2026-03-30 05:40:00,pump-01,ポンプA-01,3.6,47.35,8.48,1.97,15.32
2026-03-30 05:50:00,pump-01,ポンプA-01,3.34,47.63,8.82,2.01,15.07
2026-03-30 06:00:00,pump-01,ポンプA-01,2.44,44.35,8.68,1.77,15.09
2026-03-30 06:10:00,pump-01,ポンプA-01,2.76,47.37,8.36,1.97,14.93
2026-03-30 06:20:00,pump-01,ポンプA-01,3.0,46.19,8.33,2.0,15.4
2026-03-30 06:30:00,pump-01,ポンプA-01,3.0,45.98,8.28,2.04,15.65
2026-03-30 06:40:00,pump-01,ポンプA-01,3.18,42.19,8.78,1.88,14.54
2026-03-30 06:50:00,pump-01,ポンプA-01,3.15,43.55,7.95,2.0,14.69
2026-03-30 07:00:00,pump-01,ポンプA-01,2.51,45.83,8.99,2.09,14.55
2026-03-30 07:10:00,pump-01,ポンプA-01,3.12,44.26,7.87,1.93,13.59
2026-03-30 07:20:00,pump-01,ポンプA-01,2.68,42.8,8.6,2.03,14.16
2026-03-30 07:30:00,pump-01,ポンプA-01,3.25,44.09,7.97,1.82,14.6
2026-03-30 07:40:00,pump-01,ポンプA-01,2.96,46.49,8.45,1.97,15.29
2026-03-30 07:50:00,pump-01,ポンプA-01,3.04,42.74,8.28,1.94,14.93
2026-03-30 08:00:00,pump-01,ポンプA-01,2.86,45.79,9.73,2.0,15.24
2026-03-30 08:10:00,pump-01,ポンプA-01,2.96,48.22,8.95,2.1,13.56
2026-03-30 08:20:00,pump-01,ポンプA-01,3.03,47.39,9.15,1.89,14.64
2026-03-30 08:30:00,pump-01,ポンプA-01,2.69,47.73,9.45,1.84,15.1
2026-03-30 08:40:00,pump-01,ポンプA-01,2.74,49.62,9.28,1.96,14.93
2026-03-30 08:50:00,pump-01,ポンプA-01,3.39,47.09,8.11,2.15,15.41
2026-03-30 09:00:00,pump-01,ポンプA-01,2.84,47.9,8.69,1.94,14.94
2026-03-30 09:10:00,pump-01,ポンプA-01,3.18,47.71,9.47,2.05,15.73
2026-03-30 09:20:00,pump-01,ポンプA-01,3.52,47.45,8.83,1.98,14.04
2026-03-30 09:30:00,pump-01,ポンプA-01,3.01,46.07,8.65,2.0,13.95
2026-03-30 09:40:00,pump-01,ポンプA-01,2.95,47.31,8.23,2.14,15.22
2026-03-30 09:50:00,pump-01,ポンプA-01,3.39,47.65,9.18,2.15,15.66
2026-03-30 10:00:00,pump-01,ポンプA-01,3.58,46.81,8.6,1.88,14.51
2026-03-30 10:10:00,pump-01,ポンプA-01,3.2,51.09,9.75,1.98,15.38
2026-03-30 10:20:00,pump-01,ポンプA-01,2.83,46.26,8.48,1.9,15.28
2026-03-30 10:30:00,pump-01,ポンプA-01,3.44,48.56,9.73,2.08,14.98
2026-03-30 10:40:00,pump-01,ポンプA-01,2.84,47.87,8.16,1.94,14.61
2026-03-30 10:50:00,pump-01,ポンプA-01,3.37,44.93,9.46,2.04,15.2
2026-03-30 11:00:00,pump-01,ポンプA-01,2.86,44.81,9.25,2.09,15.25
2026-03-30 11:10:00,pump-01,ポンプA-01,2.96,45.29,8.69,2.05,14.6
2026-03-30 11:20:00,pump-01,ポンプA-01,2.71,44.83,9.27,2.05,15.58
2026-03-30 11:30:00,pump-01,ポンプA-01,2.36,48.76,9.56,2.12,15.06
2026-03-30 11:40:00,pump-01,ポンプA-01,3.07,47.33,8.54,1.91,15.11
2026-03-30 11:50:00,pump-01,ポンプA-01,2.93,48.07,8.82,1.85,14.29
2026-03-30 12:00:00,pump-01,ポンプA-01,2.77,48.09,8.74,2.03,14.16
2026-03-30 12:10:00,pump-01,ポンプA-01,3.05,47.06,9.6,2.02,15.38
2026-03-30 12:20:00,pump-01,ポンプA-01,3.58,47.06,9.77,2.01,14.73
2026-03-30 12:30:00,pump-01,ポンプA-01,2.97,46.24,8.76,1.94,14.85
2026-03-30 12:40:00,pump-01,ポンプA-01,3.21,44.45,9.14,2.01,15.69
2026-03-30 12:50:00,pump-01,ポンプA-01,2.89,48.7,8.57,1.95,15.21
2026-03-30 13:00:00,pump-01,ポンプA-01,3.18,46.6,9.11,1.98,15.4
2026-03-30 13:10:00,pump-01,ポンプA-01,2.96,46.67,9.5,2.02,15.33
2026-03-30 13:20:00,pump-01,ポンプA-01,3.75,44.02,8.49,1.91,14.57
2026-03-30 13:30:00,pump-01,ポンプA-01,3.43,43.0,9.24,1.85,15.01
2026-03-30 13:40:00,pump-01,ポンプA-01,3.08,48.36,8.87,1.98,13.98
2026-03-30 13:50:00,pump-01,ポンプA-01,3.68,47.46,9.22,2.11,14.97
2026-03-30 14:00:00,pump-01,ポンプA-01,3.13,48.07,8.26,2.05,16.04
2026-03-30 14:10:00,pump-01,ポンプA-01,3.52,49.3,9.96,1.87,14.74
2026-03-30 14:20:00,pump-01,ポンプA-01,2.73,52.24,9.12,1.86,14.45
2026-03-30 14:30:00,pump-01,ポンプA-01,3.03,44.96,9.93,2.08,15.16
2026-03-30 14:40:00,pump-01,ポンプA-01,2.68,45.02,9.17,2.01,14.36
2026-03-30 14:50:00,pump-01,ポンプA-01,2.98,46.92,9.37,2.21,13.96
2026-03-30 15:00:00,pump-01,ポンプA-01,3.24,45.96,9.21,2.01,15.25
2026-03-30 15:10:00,pump-01,ポンプA-01,2.63,48.45,9.02,2.14,15.8
2026-03-30 15:20:00,pump-01,ポンプA-01,3.07,48.48,9.45,2.13,15.63
2026-03-30 15:30:00,pump-01,ポンプA-01,2.65,47.42,8.31,1.95,14.76
2026-03-30 15:40:00,pump-01,ポンプA-01,3.18,46.65,8.92,2.1,15.44
2026-03-30 15:50:00,pump-01,ポンプA-01,3.08,48.12,9.32,2.2,14.9
2026-03-30 16:00:00,pump-01,ポンプA-01,2.77,47.31,8.52,1.96,15.23
2026-03-30 16:10:00,pump-01,ポンプA-01,2.85,46.66,8.86,1.96,14.45
2026-03-30 16:20:00,pump-01,ポンプA-01,3.3,49.06,9.48,2.09,14.79
2026-03-30 16:30:00,pump-01,ポンプA-01,3.05,45.83,8.93,2.0,14.31
2026-03-30 16:40:00,pump-01,ポンプA-01,3.04,46.2,9.13,1.98,15.17
2026-03-30 16:50:00,pump-01,ポンプA-01,3.21,45.12,8.84,1.94,15.59
2026-03-30 17:00:00,pump-01,ポンプA-01,3.51,47.06,9.2,1.85,15.15
2026-03-30 17:10:00,pump-01,ポンプA-01,2.92,49.04,8.89,1.92,14.33
2026-03-30 17:20:00,pump-01,ポンプA-01,3.05,46.18,9.61,2.06,14.95
2026-03-30 17:30:00,pump-01,ポンプA-01,3.19,49.61,8.42,1.94,15.97
2026-03-30 17:40:00,pump-01,ポンプA-01,2.77,47.99,9.59,2.0,15.34
2026-03-30 17:50:00,pump-01,ポンプA-01,2.91,49.72,8.78,1.9,15.44
2026-03-30 18:00:00,pump-01,ポンプA-01,3.21,47.22,9.02,1.95,14.63
2026-03-30 18:10:00,pump-01,ポンプA-01,2.82,47.47,8.9,1.85,14.79
2026-03-30 18:20:00,pump-01,ポンプA-01,2.94,47.76,9.15,2.18,14.51
2026-03-30 18:30:00,pump-01,ポンプA-01,3.17,47.95,9.14,1.97,14.66
2026-03-30 18:40:00,pump-01,ポンプA-01,2.99,44.32,8.54,1.9,15.25
2026-03-30 18:50:00,pump-01,ポンプA-01,3.19,45.39,8.35,1.85,15.49
2026-03-30 19:00:00,pump-01,ポンプA-01,3.27,45.97,9.25,2.18,14.5
2026-03-30 19:10:00,pump-01,ポンプA-01,2.88,46.17,7.12,1.97,15.48
2026-03-30 19:20:00,pump-01,ポンプA-01,2.9,46.1,7.5,2.03,14.77
2026-03-30 19:30:00,pump-01,ポンプA-01,2.93,43.58,9.3,2.01,15.07
2026-03-30 19:40:00,pump-01,ポンプA-01,3.62,43.61,8.57,1.93,14.64
2026-03-30 19:50:00,pump-01,ポンプA-01,3.09,44.58,9.49,2.18,14.92
2026-03-30 20:00:00,pump-01,ポンプA-01,2.54,44.56,9.02,1.91,15.8
2026-03-30 20:10:00,pump-01,ポンプA-01,3.17,43.24,8.17,1.95,14.6
2026-03-30 20:20:00,pump-01,ポンプA-01,2.66,44.14,8.31,2.13,15.22
2026-03-30 20:30:00,pump-01,ポンプA-01,3.15,45.52,8.1,2.11,14.78
2026-03-30 20:40:00,pump-01,ポンプA-01,2.9,45.57,9.75,1.94,14.19
2026-03-30 20:50:00,pump-01,ポンプA-01,3.09,46.03,8.28,1.94,14.36
2026-03-30 21:00:00,pump-01,ポンプA-01,3.1,47.92,9.36,2.03,14.79
2026-03-30 21:10:00,pump-01,ポンプA-01,3.11,44.51,8.18,2.02,15.64
2026-03-30 21:20:00,pump-01,ポンプA-01,2.94,44.7,8.37,2.08,15.43
2026-03-30 21:30:00,pump-01,ポンプA-01,2.68,44.74,9.05,1.97,15.7
2026-03-30 21:40:00,pump-01,ポンプA-01,3.21,47.63,8.34,2.07,15.37
2026-03-30 21:50:00,pump-01,ポンプA-01,3.32,45.53,9.06,1.94,14.97
2026-03-30 22:00:00,pump-01,ポンプA-01,2.55,44.6,8.07,2.03,15.49
2026-03-30 22:10:00,pump-01,ポンプA-01,3.17,46.17,8.55,1.99,14.41
2026-03-30 22:20:00,pump-01,ポンプA-01,2.42,42.74,8.17,2.09,14.39
2026-03-30 22:30:00,pump-01,ポンプA-01,2.75,44.29,9.14,2.0,15.07
2026-03-30 22:40:00,pump-01,ポンプA-01,3.12,47.09,8.54,1.82,15.06
2026-03-30 22:50:00,pump-01,ポンプA-01,3.43,45.96,8.61,2.04,14.08
2026-03-30 23:00:00,pump-01,ポンプA-01,2.41,46.34,9.14,1.94,15.1
2026-03-30 23:10:00,pump-01,ポンプA-01,3.19,47.49,8.46,2.07,16.0
2026-03-30 23:20:00,pump-01,ポンプA-01,2.92,45.1,7.95,1.89,15.44
2026-03-30 23:30:00,pump-01,ポンプA-01,3.36,46.75,7.98,1.98,15.24
2026-03-30 23:40:00,pump-01,ポンプA-01,2.32,45.69,9.44,2.11,13.79
2026-03-30 23:50:00,pump-01,ポンプA-01,3.12,45.32,8.64,2.01,14.84
2026-03-31 00:00:00,pump-01,ポンプA-01,2.3,45.47,8.81,1.94,15.63
2026-03-31 00:10:00,pump-01,ポンプA-01,2.51,42.41,8.54,1.93,15.49
2026-03-31 00:20:00,pump-01,ポンプA-01,2.87,47.04,8.14,2.01,14.01
2026-03-31 00:30:00,pump-01,ポンプA-01,2.98,45.11,9.1,1.85,14.86
2026-03-31 00:40:00,pump-01,ポンプA-01,3.44,47.38,8.08,1.93,14.15
2026-03-31 00:50:00,pump-01,ポンプA-01,2.36,44.42,8.18,2.21,15.17
2026-03-31 01:00:00,pump-01,ポンプA-01,2.94,45.98,9.01,2.12,15.13
2026-03-31 01:10:00,pump-01,ポンプA-01,2.99,45.24,8.47,1.95,15.52
2026-03-31 01:20:00,pump-01,ポンプA-01,2.94,43.48,8.51,2.07,14.27
2026-03-31 01:30:00,pump-01,ポンプA-01,2.92,43.8,9.59,2.01,15.78
2026-03-31 01:40:00,pump-01,ポンプA-01,3.07,45.5,8.47,1.98,14.96
2026-03-31 01:50:00,pump-01,ポンプA-01,2.8,44.98,7.69,2.02,14.4
2026-03-31 02:00:00,pump-01,ポンプA-01,3.03,45.48,9.21,2.03,14.87
2026-03-31 02:10:00,pump-01,ポンプA-01,2.81,46.07,8.45,1.92,15.08
2026-03-31 02:20:00,pump-01,ポンプA-01,2.44,45.12,8.11,1.97,16.0
2026-03-31 02:30:00,pump-01,ポンプA-01,2.85,46.18,9.02,2.09,15.19
2026-03-31 02:40:00,pump-01,ポンプA-01,2.67,44.02,7.92,1.96,14.83
2026-03-31 02:50:00,pump-01,ポンプA-01,2.73,45.82,8.25,1.96,14.22
2026-03-31 03:00:00,pump-01,ポンプA-01,3.02,44.86,8.2,2.04,15.06
2026-03-31 03:10:00,pump-01,ポンプA-01,3.18,45.95,8.86,2.17,15.06
2026-03-31 03:20:00,pump-01,ポンプA-01,2.72,44.36,8.3,1.91,13.74
2026-03-31 03:30:00,pump-01,ポンプA-01,3.07,45.05,9.46,2.19,15.34
2026-03-31 03:40:00,pump-01,ポンプA-01,3.17,43.76,8.59,1.99,15.07
2026-03-31 03:50:00,pump-01,ポンプA-01,2.77,45.63,7.82,2.3,15.72
2026-03-31 04:00:00,pump-01,ポンプA-01,3.4,43.09,7.69,2.03,14.85
2026-03-31 04:10:00,pump-01,ポンプA-01,3.55,45.94,8.48,2.15,15.09
2026-03-31 04:20:00,pump-01,ポンプA-01,3.07,46.56,8.16,2.1,15.28
2026-03-31 04:30:00,pump-01,ポンプA-01,2.72,47.94,8.27,1.84,14.61
2026-03-31 04:40:00,pump-01,ポンプA-01,2.69,45.29,9.31,2.02,15.79
2026-03-31 04:50:00,pump-01,ポンプA-01,3.32,41.0,8.95,1.94,15.26
2026-03-31 05:00:00,pump-01,ポンプA-01,2.98,49.18,8.72,2.06,15.54
2026-03-31 05:10:00,pump-01,ポンプA-01,2.55,46.63,8.39,1.93,15.41
2026-03-31 05:20:00,pump-01,ポンプA-01,2.55,46.41,8.42,1.99,13.88
2026-03-31 05:30:00,pump-01,ポンプA-01,3.27,45.37,8.27,1.91,15.39
2026-03-31 05:40:00,pump-01,ポンプA-01,3.1,45.01,8.01,2.03,15.12
2026-03-31 05:50:00,pump-01,ポンプA-01,3.39,43.2,8.14,2.19,15.1
2026-03-31 06:00:00,pump-01,ポンプA-01,3.08,46.45,9.41,1.88,16.09
2026-03-31 06:10:00,pump-01,ポンプA-01,2.99,45.4,8.53,2.15,15.48
2026-03-31 06:20:00,pump-01,ポンプA-01,2.96,43.31,8.38,1.87,15.45
2026-03-31 06:30:00,pump-01,ポンプA-01,2.8,44.85,9.09,2.08,15.19
2026-03-31 06:40:00,pump-01,ポンプA-01,2.76,45.73,8.1,2.05,14.35
2026-03-31 06:50:00,pump-01,ポンプA-01,3.36,45.3,8.49,2.04,14.94
2026-03-31 07:00:00,pump-01,ポンプA-01,3.02,46.94,9.03,2.07,15.13
2026-03-31 07:10:00,pump-01,ポンプA-01,2.91,46.61,8.04,2.18,15.36
2026-03-31 07:20:00,pump-01,ポンプA-01,3.35,45.7,8.44,2.09,14.3
2026-03-31 07:30:00,pump-01,ポンプA-01,2.82,44.71,7.81,2.06,15.63
2026-03-31 07:40:00,pump-01,ポンプA-01,2.49,44.38,8.42,2.03,15.43
2026-03-31 07:50:00,pump-01,ポンプA-01,2.92,46.41,8.54,1.94,15.12
2026-03-31 08:00:00,pump-01,ポンプA-01,2.62,46.62,8.91,1.94,16.27
2026-03-31 08:10:00,pump-01,ポンプA-01,3.39,47.3,9.21,2.05,15.31
2026-03-31 08:20:00,pump-01,ポンプA-01,3.47,48.39,8.01,2.08,14.58
2026-03-31 08:30:00,pump-01,ポンプA-01,2.83,48.47,8.07,2.17,15.41
2026-03-31 08:40:00,pump-01,ポンプA-01,3.1,48.25,9.57,2.02,15.39
2026-03-31 08:50:00,pump-01,ポンプA-01,2.71,48.22,9.3,2.14,15.09
2026-03-31 09:00:00,pump-01,ポンプA-01,3.09,45.62,9.0,2.06,15.35
2026-03-31 09:10:00,pump-01,ポンプA-01,3.51,47.69,8.95,2.06,14.72
2026-03-31 09:20:00,pump-01,ポンプA-01,3.4,45.96,8.8,1.89,15.04
2026-03-31 09:30:00,pump-01,ポンプA-01,3.19,49.48,8.97,1.98,13.67
2026-03-31 09:40:00,pump-01,ポンプA-01,3.07,47.04,9.01,2.15,15.27
2026-03-31 09:50:00,pump-01,ポンプA-01,2.88,45.64,8.42,1.96,15.19
2026-03-31 10:00:00,pump-01,ポンプA-01,2.37,46.8,9.4,1.9,14.91
2026-03-31 10:10:00,pump-01,ポンプA-01,2.7,42.94,8.6,1.89,15.39
2026-03-31 10:20:00,pump-01,ポンプA-01,3.14,45.44,9.65,2.07,14.87
2026-03-31 10:30:00,pump-01,ポンプA-01,3.1,45.58,7.77,2.01,14.32
2026-03-31 10:40:00,pump-01,ポンプA-01,2.93,47.62,8.03,2.02,15.41
2026-03-31 10:50:00,pump-01,ポンプA-01,2.38,48.06,9.95,1.97,15.37
2026-03-31 11:00:00,pump-01,ポンプA-01,2.7,48.38,9.26,2.02,15.08
2026-03-31 11:10:00,pump-01,ポンプA-01,3.12,46.9,8.51,1.99,14.98
2026-03-31 11:20:00,pump-01,ポンプA-01,2.65,46.83,8.97,1.95,15.18
2026-03-31 11:30:00,pump-01,ポンプA-01,3.18,46.0,9.07,2.09,14.49
2026-03-31 11:40:00,pump-01,ポンプA-01,2.5,45.59,9.26,1.95,14.38
2026-03-31 11:50:00,pump-01,ポンプA-01,3.38,45.23,8.91,2.07,15.34
2026-03-31 12:00:00,pump-01,ポンプA-01,3.13,46.0,9.28,2.0,15.2
2026-03-31 12:10:00,pump-01,ポンプA-01,3.41,45.21,9.19,2.01,15.47
2026-03-31 12:20:00,pump-01,ポンプA-01,3.53,49.62,9.42,1.94,14.79
2026-03-31 12:30:00,pump-01,ポンプA-01,3.22,45.07,8.88,1.93,14.41
2026-03-31 12:40:00,pump-01,ポンプA-01,3.07,48.18,9.3,2.01,14.82
2026-03-31 12:50:00,pump-01,ポンプA-01,2.84,48.31,8.74,1.95,15.21
2026-03-31 13:00:00,pump-01,ポンプA-01,2.71,47.13,8.74,1.93,14.88
2026-03-31 13:10:00,pump-01,ポンプA-01,3.23,47.27,9.15,2.08,15.31
2026-03-31 13:20:00,pump-01,ポンプA-01,2.95,47.83,8.92,2.04,15.52
2026-03-31 13:30:00,pump-01,ポンプA-01,3.16,45.13,8.75,2.06,13.92
2026-03-31 13:40:00,pump-01,ポンプA-01,3.1,47.4,10.36,2.04,14.95
2026-03-31 13:50:00,pump-01,ポンプA-01,3.35,46.48,9.02,2.01,15.3
2026-03-31 14:00:00,pump-01,ポンプA-01,2.72,48.25,8.74,2.21,14.24
2026-03-31 14:10:00,pump-01,ポンプA-01,2.77,43.96,10.48,1.88,15.38
2026-03-31 14:20:00,pump-01,ポンプA-01,3.22,45.64,9.39,1.89,14.59
2026-03-31 14:30:00,pump-01,ポンプA-01,2.53,48.0,8.02,2.04,14.94
2026-03-31 14:40:00,pump-01,ポンプA-01,3.52,47.05,9.42,2.05,14.95
2026-03-31 14:50:00,pump-01,ポンプA-01,3.33,47.57,9.45,1.91,15.26
2026-03-31 15:00:00,pump-01,ポンプA-01,3.24,45.37,8.96,1.83,14.21
2026-03-31 15:10:00,pump-01,ポンプA-01,2.98,49.7,9.94,1.97,14.52
2026-03-31 15:20:00,pump-01,ポンプA-01,3.28,43.99,8.8,1.93,14.96
2026-03-31 15:30:00,pump-01,ポンプA-01,3.41,43.12,9.16,2.03,14.97
2026-03-31 15:40:00,pump-01,ポンプA-01,3.09,47.77,9.08,1.8,14.56
2026-03-31 15:50:00,pump-01,ポンプA-01,3.48,45.25,9.04,1.93,15.3
2026-03-31 16:00:00,pump-01,ポンプA-01,2.94,47.98,9.19,1.96,13.89
2026-03-31 16:10:00,pump-01,ポンプA-01,2.74,45.19,8.39,2.05,16.01
2026-03-31 16:20:00,pump-01,ポンプA-01,2.26,44.74,9.12,1.97,15.23
2026-03-31 16:30:00,pump-01,ポンプA-01,2.99,48.98,9.29,2.09,15.51
2026-03-31 16:40:00,pump-01,ポンプA-01,2.64,47.88,9.32,1.97,14.83
2026-03-31 16:50:00,pump-01,ポンプA-01,2.9,45.68,8.31,2.21,15.54
2026-03-31 17:00:00,pump-01,ポンプA-01,3.01,44.8,9.27,1.96,14.92
2026-03-31 17:10:00,pump-01,ポンプA-01,3.67,49.85,7.82,2.04,15.08
2026-03-31 17:20:00,pump-01,ポンプA-01,3.11,46.16,9.0,1.89,15.52
2026-03-31 17:30:00,pump-01,ポンプA-01,3.3,49.46,8.61,2.03,16.02
2026-03-31 17:40:00,pump-01,ポンプA-01,2.8,45.49,9.15,2.12,14.67
2026-03-31 17:50:00,pump-01,ポンプA-01,3.58,45.63,9.33,1.93,14.77
2026-03-31 18:00:00,pump-01,ポンプA-01,3.25,46.69,8.24,1.92,15.36
2026-03-31 18:10:00,pump-01,ポンプA-01,3.12,48.09,8.7,1.89,14.59
2026-03-31 18:20:00,pump-01,ポンプA-01,2.77,46.93,8.41,2.11,15.26
2026-03-31 18:30:00,pump-01,ポンプA-01,2.74,46.7,8.56,1.99,14.58
2026-03-31 18:40:00,pump-01,ポンプA-01,3.64,44.61,8.37,1.98,15.05
2026-03-31 18:50:00,pump-01,ポンプA-01,3.03,48.38,9.22,1.91,15.53
2026-03-31 19:00:00,pump-01,ポンプA-01,3.19,47.08,8.53,2.11,13.64
2026-03-31 19:10:00,pump-01,ポンプA-01,2.85,43.63,8.85,1.93,15.49
2026-03-31 19:20:00,pump-01,ポンプA-01,3.24,44.09,8.62,1.98,15.06
2026-03-31 19:30:00,pump-01,ポンプA-01,3.22,44.51,7.67,2.06,15.54
2026-03-31 19:40:00,pump-01,ポンプA-01,2.49,44.95,8.03,2.11,15.59
2026-03-31 19:50:00,pump-01,ポンプA-01,2.76,43.03,8.62,1.89,15.43
2026-03-31 20:00:00,pump-01,ポンプA-01,2.96,47.41,9.32,2.16,15.2
2026-03-31 20:10:00,pump-01,ポンプA-01,2.72,42.78,8.8,2.07,15.13
2026-03-31 20:20:00,pump-01,ポンプA-01,2.6,43.8,8.54,1.94,14.61
2026-03-31 20:30:00,pump-01,ポンプA-01,2.71,44.8,8.4,1.92,15.01
2026-03-31 20:40:00,pump-01,ポンプA-01,3.07,45.53,8.02,1.97,15.01
2026-03-31 20:50:00,pump-01,ポンプA-01,3.04,43.0,8.33,2.06,14.7
2026-03-31 21:00:00,pump-01,ポンプA-01,3.11,45.02,8.27,2.13,14.85
2026-03-31 21:10:00,pump-01,ポンプA-01,2.94,44.27,9.24,2.14,15.57
2026-03-31 21:20:00,pump-01,ポンプA-01,3.26,43.67,8.28,1.92,15.52
2026-03-31 21:30:00,pump-01,ポンプA-01,3.7,46.02,9.34,2.05,15.16
2026-03-31 21:40:00,pump-01,ポンプA-01,2.83,45.92,8.96,2.11,15.05
2026-03-31 21:50:00,pump-01,ポンプA-01,3.06,44.91,8.22,2.09,14.05
2026-03-31 22:00:00,pump-01,ポンプA-01,2.5,44.18,7.86,2.11,14.78
2026-03-31 22:10:00,pump-01,ポンプA-01,3.26,46.96,8.53,2.03,15.61
2026-03-31 22:20:00,pump-01,ポンプA-01,3.3,41.89,8.29,2.05,15.11
2026-03-31 22:30:00,pump-01,ポンプA-01,2.7,42.44,8.81,1.92,14.93
2026-03-31 22:40:00,pump-01,ポンプA-01,3.04,44.76,8.03,1.99,14.73
2026-03-31 22:50:00,pump-01,ポンプA-01,3.5,45.32,9.78,1.87,14.85
2026-03-31 23:00:00,pump-01,ポンプA-01,2.91,43.83,8.32,1.95,14.51
2026-03-31 23:10:00,pump-01,ポンプA-01,3.54,44.87,8.96,2.1,15.71
2026-03-31 23:20:00,pump-01,ポンプA-01,2.71,46.9,8.46,2.2,15.26
2026-03-31 23:30:00,pump-01,ポンプA-01,2.65,46.89,9.08,1.87,15.37
2026-03-31 23:40:00,pump-01,ポンプA-01,3.48,45.72,8.01,2.1,15.33
2026-03-31 23:50:00,pump-01,ポンプA-01,2.93,44.31,8.83,1.91,15.1
2026-01-01 00:00:00,pump-02,ポンプA-02,3.16,45.28,7.74,1.84,14.65
2026-01-01 00:10:00,pump-02,ポンプA-02,3.04,41.89,8.54,1.93,14.72
2026-01-01 00:20:00,pump-02,ポンプA-02,2.75,44.42,7.21,2.03,15.13
2026-01-01 00:30:00,pump-02,ポンプA-02,2.5,43.53,7.91,1.89,14.96
2026-01-01 00:40:00,pump-02,ポンプA-02,2.49,42.04,8.44,1.97,15.43
2026-01-01 00:50:00,pump-02,ポンプA-02,2.75,41.56,8.24,2.06,14.38
2026-01-01 01:00:00,pump-02,ポンプA-02,3.14,45.28,8.31,2.01,16.01
2026-01-01 01:10:00,pump-02,ポンプA-02,2.96,43.3,8.85,2.16,14.28
2026-01-01 01:20:00,pump-02,ポンプA-02,2.65,43.88,8.61,1.88,15.45
2026-01-01 01:30:00,pump-02,ポンプA-02,2.68,44.08,7.72,1.77,14.11
2026-01-01 01:40:00,pump-02,ポンプA-02,2.46,42.11,8.0,1.95,14.98
2026-01-01 01:50:00,pump-02,ポンプA-02,2.65,42.99,8.47,2.0,15.27
2026-01-01 02:00:00,pump-02,ポンプA-02,3.01,42.76,7.1,2.03,14.66
2026-01-01 02:10:00,pump-02,ポンプA-02,3.06,45.05,7.87,2.02,15.33
2026-01-01 02:20:00,pump-02,ポンプA-02,2.56,43.01,7.23,2.1,15.84
2026-01-01 02:30:00,pump-02,ポンプA-02,2.83,41.87,8.13,1.87,14.78
2026-01-01 02:40:00,pump-02,ポンプA-02,2.67,42.22,8.11,2.04,15.01
2026-01-01 02:50:00,pump-02,ポンプA-02,3.07,43.59,7.75,1.99,14.96
2026-01-01 03:00:00,pump-02,ポンプA-02,2.69,43.76,6.93,2.0,15.15
2026-01-01 03:10:00,pump-02,ポンプA-02,2.98,44.66,7.93,2.08,15.31
2026-01-01 03:20:00,pump-02,ポンプA-02,2.88,40.91,8.55,2.01,14.87
2026-01-01 03:30:00,pump-02,ポンプA-02,2.45,39.33,8.95,2.03,14.45
2026-01-01 03:40:00,pump-02,ポンプA-02,2.42,42.58,8.4,2.06,15.34
2026-01-01 03:50:00,pump-02,ポンプA-02,2.53,42.73,8.06,1.99,15.27
2026-01-01 04:00:00,pump-02,ポンプA-02,3.27,43.32,7.71,1.85,15.09
2026-01-01 04:10:00,pump-02,ポンプA-02,2.6,43.64,8.18,2.16,15.11
2026-01-01 04:20:00,pump-02,ポンプA-02,2.94,42.02,7.28,2.11,15.6
2026-01-01 04:30:00,pump-02,ポンプA-02,2.7,40.1,8.68,2.12,14.94
2026-01-01 04:40:00,pump-02,ポンプA-02,3.12,42.94,8.11,1.84,15.61
2026-01-01 04:50:00,pump-02,ポンプA-02,2.27,45.58,8.91,1.74,15.78
2026-01-01 05:00:00,pump-02,ポンプA-02,2.73,43.63,7.29,1.97,14.41
2026-01-01 05:10:00,pump-02,ポンプA-02,2.56,44.83,8.5,2.08,14.73
2026-01-01 05:20:00,pump-02,ポンプA-02,2.59,40.53,8.34,2.19,15.73
2026-01-01 05:30:00,pump-02,ポンプA-02,2.81,43.74,8.12,2.09,15.87
2026-01-01 05:40:00,pump-02,ポンプA-02,2.63,42.2,7.86,2.0,15.36
